Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8
1763057777.9935057,29,55,86,87,50,64,126,34
1763057778.0144553,26,53,83,83,49,61,121,32
1763057778.0464337,25,65,76,87,49,54,125,36
1763057778.0744476,26,66,75,87,51,56,133,35
1763057778.1059072,30,62,71,93,51,63,137,34
1763057778.1269314,29,62,75,96,49,64,128,35
1763057778.14945,31,45,58,93,51,58,116,32
1763057778.186934,30,42,46,78,45,63,117,32
1763057778.209494,27,35,42,83,44,63,123,32
1763057778.2469428,29,33,37,84,37,62,123,28
1763057778.2694542,29,31,38,88,43,64,95,30
1763057778.3069305,30,36,41,74,51,69,84,28
1763057778.329452,29,37,42,59,54,67,93,28
1763057778.3534303,29,37,40,58,53,68,87,29
1763057778.389472,28,28,37,40,50,48,79,25
1763057778.426877,26,32,30,45,47,50,76,30
1763057778.449448,25,29,30,46,52,47,75,31
1763057778.4944518,26,32,30,45,50,41,86,31
1763057778.525884,30,29,34,35,47,49,82,29
1763057778.5469635,32,37,37,37,46,50,94,31
1763057778.5709338,31,36,35,36,46,54,91,32
1763057778.60843,30,36,39,37,52,59,73,30
1763057778.629468,33,44,39,38,50,68,96,29
1763057778.6669455,47,50,54,33,46,70,96,27
1763057778.6894605,46,49,53,36,45,71,94,31
1763057778.7269223,55,60,57,37,42,55,78,36
1763057778.7494493,66,64,65,39,42,51,104,36
1763057778.7869434,58,101,91,43,45,48,106,33
1763057778.8094485,59,98,91,36,44,41,112,32
1763057778.8468857,40,102,88,38,45,45,104,29
1763057778.869454,39,87,71,32,43,44,113,32
1763057778.9144442,36,82,66,31,45,54,122,30
1763057778.9519181,29,104,78,30,48,60,135,35
1763057778.9969456,28,103,72,28,57,67,144,32
1763057779.0284364,31,94,81,29,59,57,135,33
1763057779.0493834,33,93,91,31,64,55,135,33
1763057779.0719693,32,112,106,36,56,62,128,32
1763057779.1094422,39,159,138,46,51,73,157,34
1763057779.131876,38,162,145,49,63,78,174,35
1763057779.1543787,37,158,137,50,58,80,170,33
1763057779.191904,32,121,147,49,65,79,162,33
1763057779.222616,32,133,153,46,70,71,154,33
1763057779.25189,31,122,148,41,65,74,193,36
1763057779.274452,31,132,144,38,63,65,206,33
1763057779.3119097,27,102,107,34,54,69,212,32
1763057779.3494403,26,130,121,40,55,71,167,33
1763057779.3719509,27,184,139,47,64,76,166,35
1763057779.410908,50,255,198,94,69,67,146,38
1763057779.4334655,55,253,205,97,71,62,150,40
1763057779.4709053,58,198,184,94,67,58,171,39
1763057779.4934363,56,119,149,72,69,65,172,35
1763057779.5369265,36,105,122,112,65,68,176,36
1763057779.5684695,30,110,146,117,69,68,140,33
1763057779.5969546,33,92,115,144,65,74,177,34
1763057779.6284428,30,100,151,113,73,78,184,34
1763057779.6509464,29,100,146,112,79,79,187,35
1763057779.679465,28,99,148,110,70,73,189,33
1763057779.7093642,25,105,163,64,62,65,140,31
1763057779.7394605,25,94,138,73,65,59,129,35
1763057779.778427,28,101,123,81,59,66,107,35
1763057779.799388,31,104,118,78,58,62,99,32
1763057779.8308978,31,91,91,87,69,70,109,31
1763057779.861449,31,99,89,82,73,64,103,30
1763057779.8909035,50,82,77,78,78,68,100,27
1763057779.9119458,67,97,63,52,76,67,85,28
1763057779.9358926,82,101,58,47,90,63,73,25
1763057779.9569309,84,106,83,62,89,67,72,29
1763057779.994375,75,99,89,77,90,75,80,30
1763057780.0319216,40,74,87,73,60,78,78,28
1763057780.054457,36,47,59,59,57,75,80,26
1763057780.091879,31,49,46,54,57,64,81,27
1763057780.114434,30,48,48,57,57,68,72,29
1763057780.1519082,29,44,47,59,63,59,69,29
1763057780.1744525,29,35,46,64,68,58,71,28
1763057780.2118847,30,35,43,70,67,60,75,24
1763057780.2426302,29,35,42,68,62,58,82,26
1763057780.2718892,26,37,43,64,56,65,72,28
1763057780.2943873,26,40,41,52,53,66,74,28
1763057780.3319468,32,40,41,50,56,63,74,26
1763057780.355888,55,35,42,50,58,70,72,25
1763057780.3918927,99,58,48,40,92,73,68,27
1763057780.4144502,101,58,47,37,90,80,59,28
1763057780.451907,92,63,48,34,98,79,94,31
1763057780.4744432,79,60,60,36,99,77,99,32
1763057780.5119188,44,68,81,35,75,73,121,30
1763057780.5345135,55,75,92,37,66,74,106,30
1763057780.571915,54,114,108,45,60,70,103,31
1763057780.5944498,56,127,108,49,63,75,118,30
1763057780.6319125,38,137,123,48,57,68,106,26
1763057780.6544566,37,128,119,48,55,65,107,25
1763057780.6919208,31,122,154,43,50,61,119,28
1763057780.7143862,30,120,152,45,49,59,118,30
1763057780.7518723,27,123,139,44,49,58,114,29
1763057780.7744179,28,139,145,39,48,55,106,29
1763057780.7968843,30,127,125,34,42,56,108,27
1763057780.8343735,34,114,119,41,58,62,98,30
1763057780.8568907,34,104,118,41,59,70,95,37
1763057780.8944366,39,114,119,45,66,75,119,58
1763057780.9169302,41,121,118,40,68,74,126,58
1763057780.9559095,39,181,149,58,61,68,137,54
1763057780.9768865,38,181,144,77,61,71,134,43
1763057781.0158808,31,156,123,93,62,76,139,31
1763057781.0368843,32,149,115,95,72,78,137,32
1763057781.0743737,31,120,126,117,71,64,110,27
1763057781.096895,34,122,118,117,71,65,114,26
1763057781.134381,33,113,102,107,67,68,124,29
1763057781.1573596,32,113,94,88,67,68,118,31
1763057781.1944532,27,88,97,90,66,71,119,35
1763057781.216953,28,85,119,85,63,66,125,34
1763057781.261853,27,120,117,102,65,63,118,36
1763057781.2918744,28,130,119,100,59,46,100,34
1763057781.330098,28,138,110,118,58,46,96,33
1763057781.3519053,26,111,117,100,50,52,97,35
1763057781.3835537,27,112,123,111,47,51,106,34
1763057781.4050634,29,128,145,126,50,53,99,34
1763057781.4359198,33,120,147,151,52,54,97,34
1763057781.465096,34,118,140,154,62,67,96,29
1763057781.4943697,34,85,99,136,60,76,97,31
1763057781.5250947,31,71,71,92,62,76,93,30
1763057781.555874,34,72,78,111,53,56,84,29
1763057781.5769217,31,65,73,115,57,53,76,28
1763057781.6143417,30,63,74,115,53,56,87,26
1763057781.6368563,29,62,71,113,59,55,77,28
1763057781.6818793,25,43,55,92,70,71,116,35
1763057781.7118309,25,36,46,93,73,69,103,36
1763057781.7343554,26,37,48,90,72,75,109,36
1763057781.756855,27,39,37,61,61,69,107,33
1763057781.7875595,28,40,40,76,58,60,74,31
1763057781.816881,30,43,44,73,59,60,86,28
1763057781.8394818,29,39,46,86,55,59,88,31
1763057781.8784318,30,34,50,84,62,53,88,31
1763057781.8994532,30,35,49,86,61,54,92,32
1763057781.9369907,27,30,43,67,62,48,73,30
1763057781.9598489,27,33,41,99,61,60,85,29
1763057781.996843,26,29,40,108,62,60,84,31
1763057782.0193565,27,36,41,110,59,61,82,29
1763057782.0651302,29,41,48,83,57,51,74,35
1763057782.0958571,41,43,46,72,49,65,87,35
1763057782.1169949,94,45,52,66,51,66,94,52
1763057782.1557446,103,59,58,47,47,67,106,54
1763057782.18515,105,101,99,82,57,62,100,52
1763057782.2143912,59,123,115,88,59,60,106,43
1763057782.236854,45,141,121,97,60,62,95,42
1763057782.2675612,43,133,104,131,61,67,110,41
1763057782.296839,35,109,103,139,48,68,118,37
1763057782.319364,34,104,105,158,50,66,115,36
1763057782.3418927,32,93,112,162,48,62,118,36
1763057782.372527,31,100,121,135,46,68,117,35
1763057782.3943498,31,108,124,113,53,79,124,30
1763057782.4172285,28,112,116,108,47,82,129,29
1763057782.4393709,29,113,117,97,51,83,132,29
1763057782.4769018,28,107,96,104,52,86,124,28
1763057782.4993641,29,96,95,114,50,77,116,25
1763057782.536896,31,123,103,96,53,74,117,24
1763057782.559407,32,139,105,87,51,59,109,26
1763057782.5968695,32,164,106,87,60,58,112,31
1763057782.6193862,30,141,81,94,52,65,125,34
1763057782.6568801,29,117,95,117,59,67,144,37
1763057782.6793835,27,127,110,118,50,69,147,36
1763057782.7018852,28,98,114,120,48,65,140,36
1763057782.739426,32,94,124,117,54,88,132,64
1763057782.7700982,33,101,116,107,54,106,113,76
1763057782.7994509,47,92,95,103,59,118,134,99
1763057782.8218777,50,117,109,110,69,118,139,99
1763057782.85938,48,112,109,116,69,116,140,92
1763057782.882383,49,109,114,128,65,116,129,90
1763057782.9193268,34,97,107,134,63,165,124,86
1763057782.941876,34,116,106,134,66,166,124,72
1763057782.9793613,31,121,109,119,59,151,109,85
1763057783.001853,35,120,104,114,55,145,117,91
1763057783.0393672,74,83,96,71,55,120,134,162
1763057783.0700617,85,81,90,137,57,152,177,191
1763057783.099349,92,74,115,165,71,245,215,185
1763057783.130028,88,80,134,179,69,250,220,170
1763057783.160876,60,82,132,157,72,275,182,93
1763057783.1900597,50,83,125,159,71,266,151,96
1763057783.2193418,38,84,81,113,69,209,132,106
1763057783.241854,38,84,87,113,73,190,123,105
1763057783.2643607,40,84,88,90,69,147,126,106
1763057783.3019023,43,68,99,101,57,132,95,67
1763057783.3394244,39,62,76,100,60,116,105,84
1763057783.3618908,37,53,66,109,62,107,97,82
1763057783.399315,36,51,41,107,68,92,95,76
1763057783.421884,32,57,50,99,63,97,96,60
