Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1764004579.409369,-1,0,0,-1,-3,-3,1,0,REST
1764004579.4481595,-4,-3,-2,0,-5,-17,-3,-2,REST
1764004579.4544735,0,0,-1,-1,-3,-4,-1,-2,REST
1764004579.4604394,-2,-3,-3,-2,0,3,-2,-1,REST
1764004579.469437,0,-2,0,0,1,6,-2,0,REST
1764004579.4844208,0,-1,0,1,-1,1,-2,-1,REST
1764004579.5068076,1,0,0,0,1,0,-1,-1,REST
1764004579.5203006,0,1,0,-1,0,-2,-1,0,REST
1764004579.5294414,0,-2,-3,-1,-1,-5,-1,-1,REST
1764004579.5443752,0,0,0,0,-1,2,-2,1,REST
1764004579.566824,-1,0,-1,-1,-2,0,-1,-3,REST
1764004579.580364,-1,1,0,0,-2,1,-1,1,REST
1764004579.589376,-1,0,-1,-1,-3,3,0,-2,REST
1764004579.604508,-2,-2,-1,-1,-2,-1,0,-1,REST
1764004579.626774,-2,0,-1,-2,-5,-19,-4,-2,REST
1764004579.640426,-2,-2,-1,-3,-2,4,2,-2,REST
1764004579.6493602,-2,0,0,-1,-2,-3,-2,-2,REST
1764004579.6645129,0,-3,0,0,1,-3,0,1,REST
1764004579.6942792,-2,2,0,-2,-2,1,-2,-1,REST
1764004579.700555,0,-3,-2,-2,0,3,1,-1,REST
1764004579.7095346,1,2,1,0,2,-3,-1,-2,REST
1764004579.7244859,0,0,-1,0,-2,10,2,-1,REST
1764004579.7545056,1,-2,1,-1,-1,-5,-3,-2,REST
1764004579.7611828,0,0,-3,-3,0,-3,1,-2,REST
1764004579.7770958,-1,-1,0,-3,-1,2,-1,0,REST
1764004579.7844648,1,-2,-2,-1,0,-1,0,-1,REST
1764004579.8217285,-1,0,-2,-1,0,-1,-2,-1,REST
1764004579.8293962,-2,-1,-2,0,-1,0,0,-1,REST
1764004579.8442783,-1,-2,1,-1,-2,0,-2,-1,REST
1764004579.8505497,0,-1,1,0,-4,-6,0,-2,REST
1764004579.8669171,-2,-1,-1,0,2,1,0,1,REST
1764004579.8893259,0,-2,0,0,0,0,0,0,REST
1764004579.9045253,-1,0,-1,-1,-1,-2,-2,-3,REST
1764004579.9269066,-1,0,-2,-1,-2,2,1,0,REST
1764004579.9567506,0,-2,-2,-1,-1,-1,-2,-2,REST
1764004579.9634867,1,-1,1,-3,-2,-1,-2,-1,REST
1764004579.9704921,-1,0,-1,-1,-2,-4,-3,-1,REST
1764004579.9868333,-3,0,-1,-2,-1,1,1,-1,REST
1764004580.0169547,-1,-1,0,1,1,0,0,-1,REST
1764004580.0236323,0,0,-2,-2,-4,-11,-4,-2,REST
1764004580.0303895,1,1,-1,-1,-1,1,-4,-1,REST
1764004580.0467212,0,-3,1,1,2,-3,-1,-2,REST
1764004580.0694156,-1,0,-1,1,-3,1,-2,0,REST
1764004580.0837376,-3,-1,-2,-3,-1,0,0,0,REST
1764004580.0905316,-1,-1,-2,0,-1,-1,-2,0,REST
1764004580.1068811,0,-2,-1,0,1,7,1,1,REST
1764004580.1294203,-1,-1,-2,0,-2,2,-2,-2,REST
1764004580.1593337,-2,-2,0,-1,-1,-3,-1,-1,REST
1764004580.1667004,0,0,-1,-2,-2,-3,-3,1,REST
1764004580.1892362,-1,-3,-1,-2,0,-2,0,-1,REST
1764004580.2035484,-1,0,-1,-2,-2,-2,-2,2,REST
1764004580.2103162,-1,-2,-3,0,0,1,1,-1,REST
1764004580.2268424,-2,1,0,1,1,2,-1,0,REST
1764004580.249444,0,-3,-1,-1,1,-4,-1,-3,REST
1764004580.263642,0,1,-2,-3,-3,0,-3,-2,REST
1764004580.2705295,-2,0,-1,-1,2,-1,-2,0,REST
1764004580.2944942,0,-3,-3,-2,-5,-6,1,-3,REST
1764004580.3094347,0,0,1,0,-1,-1,-1,-3,REST
1764004580.3230371,-2,-1,-1,-1,-1,-1,0,1,REST
1764004580.3395085,0,-1,-2,-2,-1,1,0,-3,REST
1764004580.3467453,0,-1,-1,-1,0,11,3,0,REST
1764004580.3769436,-3,-2,-1,-1,0,-2,-2,0,REST
1764004580.3829548,-1,1,0,0,3,-2,0,-2,REST
1764004580.3921041,-1,-3,1,-1,0,-2,-1,-1,REST
1764004580.4069524,1,-1,-2,-1,-3,1,-2,-1,REST
1764004580.4368982,-1,1,-1,-1,0,-1,2,1,REST
1764004580.4430726,-3,-1,-2,-4,1,-2,-1,1,REST
1764004580.452051,-2,2,1,0,-2,-7,-3,0,REST
1764004580.4667015,0,-2,-3,-1,-3,-2,-3,-2,REST
1764004580.4892118,-1,-1,0,0,-1,-2,-1,0,REST
1764004580.50312,1,-1,-2,0,1,-1,2,1,REST
1764004580.512061,0,-1,-1,-2,-1,1,0,0,REST
1764004580.5268881,-1,2,-2,-3,-4,-1,-4,0,REST
1764004580.549431,0,-2,-2,1,1,0,0,-1,REST
1764004580.5631127,-1,-1,0,1,0,-1,0,-3,REST
1764004580.5719037,0,-1,0,1,1,-1,-3,-1,REST
1764004580.586907,1,0,-2,-1,-3,-5,0,-1,REST
1764004580.6094353,-2,-3,-2,-2,-1,0,-3,-3,REST
1764004580.6228893,0,1,2,0,-1,-3,-2,0,REST
1764004580.6319835,1,-2,-1,-2,-1,2,-3,-2,REST
1764004580.6467657,-1,-2,-3,0,-2,3,0,1,REST
1764004580.6767647,0,-1,1,-2,-3,-2,-2,-1,REST
1764004580.6829562,-1,-1,-2,-3,1,1,1,-2,REST
1764004580.6919441,-2,-2,-1,-1,-1,-2,0,0,REST
1764004580.7069373,0,0,-2,-1,-1,-1,-4,-1,REST
1764004580.7294064,-3,-2,0,-1,0,2,1,0,REST
1764004580.7518477,-3,-1,-1,-1,-2,1,0,-3,REST
1764004580.7677646,-2,-2,-2,-1,-2,-3,-1,-3,REST
1764004580.7894046,-1,0,-1,-3,0,0,-2,-1,REST
1764004580.811968,1,-1,-4,0,0,-1,-1,-1,REST
1764004580.8267758,0,-1,2,1,2,-2,2,1,REST
1764004580.849443,-1,-2,-1,-1,-1,-4,-1,-1,REST
1764004580.87239,0,-2,0,-1,-1,-1,-2,-1,REST
1764004580.8861284,-3,-2,0,-2,-2,3,0,-1,REST
1764004580.892848,-1,-3,-2,-2,-2,1,0,-3,REST
1764004580.9093068,1,0,-2,-2,-2,1,-1,1,REST
1764004580.9319162,-1,0,1,0,-3,-2,0,-3,REST
1764004580.9543607,-1,-1,-2,-3,-2,0,0,1,REST
1764004580.9692764,-1,-1,-3,0,1,0,-1,-4,REST
1764004580.9919188,-3,0,-1,1,0,-3,-2,1,REST
1764004581.0062854,1,-2,-2,-2,0,16,-1,0,REST
1764004581.013064,-3,-2,-2,-1,-2,2,2,0,REST
1764004581.0294807,-2,-1,-2,1,-1,1,2,0,REST
1764004581.0519586,0,1,0,0,-2,-5,-1,-2,REST
1764004581.066147,0,-3,1,2,-1,-6,-3,0,OPEN
1764004581.072974,-2,-1,-2,-1,-1,1,-1,0,OPEN
1764004581.0897174,-3,-3,-4,-3,-3,-7,-1,-1,OPEN
1764004581.1120055,1,1,-1,-1,-2,-3,2,-2,OPEN
1764004581.1268141,-2,1,1,0,1,0,-5,-1,OPEN
1764004581.1334972,1,-1,0,1,1,-1,-1,-2,OPEN
1764004581.1503818,-2,0,-1,0,-4,1,-1,0,OPEN
1764004581.1723359,-1,-1,-1,-1,-1,-4,-1,-3,OPEN
1764004581.1859918,0,0,-1,1,-1,0,-2,0,OPEN
1764004581.194744,-1,-1,-1,-3,-2,4,-1,-2,OPEN
1764004581.2099237,-1,-2,-1,-1,-1,-4,0,0,OPEN
1764004581.2323794,-1,-1,-2,-2,0,1,-1,-2,OPEN
1764004581.2460692,-1,0,-1,-1,2,0,1,1,OPEN
1764004581.255235,0,-2,1,0,1,0,-2,0,OPEN
1764004581.2697613,-1,-3,0,-2,-1,-1,-4,-1,OPEN
1764004581.292196,-1,-3,-2,-3,-3,-2,-1,-2,OPEN
1764004581.3060598,-2,0,-1,-1,-3,-1,-2,0,OPEN
1764004581.314928,0,0,0,-1,0,-1,-1,-2,OPEN
1764004581.3295517,-1,-3,-2,-2,-2,-2,1,0,OPEN
1764004581.3523312,-3,0,-1,0,0,-7,2,0,OPEN
1764004581.365963,0,-1,-2,1,-2,0,-1,-1,OPEN
1764004581.3752608,-2,0,-1,0,1,-1,0,-2,OPEN
1764004581.3899062,-2,0,1,-1,0,0,-2,-2,OPEN
1764004581.419891,-1,1,0,-1,0,-1,-1,0,OPEN
1764004581.4258103,0,0,-1,-2,2,0,-2,-2,OPEN
1764004581.4351234,-2,1,-4,0,-1,-1,-2,1,OPEN
1764004581.449797,0,-2,1,1,0,-4,-1,1,OPEN
1764004581.4725063,1,0,-3,-2,0,1,1,0,OPEN
1764004581.4862237,-2,1,-1,-1,-3,0,-3,-2,OPEN
1764004581.49557,-2,-1,-3,0,0,2,1,-2,OPEN
1764004581.5099878,-2,-2,0,0,-1,-3,-2,-2,OPEN
1764004581.5325818,1,0,-2,-2,0,1,0,0,OPEN
1764004581.5461807,0,-2,-1,2,-1,0,-3,1,OPEN
1764004581.5550866,-3,-1,-3,-3,-2,2,0,-2,OPEN
1764004581.5698562,-1,-3,-3,-2,-2,2,1,-1,OPEN
1764004581.5924249,-2,-1,0,-1,-2,1,-1,-2,OPEN
1764004581.605928,-1,0,0,-1,-3,-6,-5,0,OPEN
1764004581.6149364,1,-1,-1,-1,1,-2,-1,0,OPEN
1764004581.629652,-1,-2,0,-1,-1,0,-1,-1,OPEN
1764004581.6518843,1,0,-2,0,-1,2,-1,1,OPEN
1764004581.665447,-2,-1,-1,-1,2,1,3,-2,OPEN
1764004581.674492,0,-1,-2,-4,-2,3,0,-2,OPEN
1764004581.6893218,-1,-1,-2,-3,-4,0,1,-2,OPEN
1764004581.7194624,1,-1,-1,-3,-3,0,1,-1,OPEN
1764004581.7345128,-1,0,-1,1,1,-3,-3,-1,OPEN
1764004581.7493281,0,-3,-1,0,0,-2,1,0,OPEN
1764004581.7719598,1,-2,0,-1,-2,-2,0,-2,OPEN
1764004581.794418,1,-1,-1,-1,0,0,-2,0,OPEN
1764004581.809946,-3,-1,-1,-1,1,2,-4,-2,OPEN
1764004581.8319373,-3,-1,-1,-2,-2,-1,-3,0,OPEN
1764004581.8546345,-1,0,-2,-1,3,-2,1,-1,OPEN
1764004581.8687396,0,1,1,-1,-1,-2,-3,-1,OPEN
1764004581.8757288,-1,-1,-2,-2,3,1,0,-1,OPEN
1764004581.891969,-2,1,-1,-2,-1,-3,0,0,OPEN
1764004581.9147394,0,-3,-1,-1,-3,-2,-1,0,OPEN
1764004581.93665,-2,-3,-1,-1,0,1,0,-1,OPEN
1764004581.9429886,-1,-2,-1,-4,-1,-3,-3,0,OPEN
1764004581.9519167,1,1,0,-1,-2,-3,-1,-2,OPEN
1764004581.9752138,0,0,0,1,-2,-1,0,0,OPEN
1764004581.9887242,-1,-2,-1,-8,0,-1,-1,-4,OPEN
1764004581.9955692,0,6,-1,3,5,2,3,2,OPEN
1764004582.0193503,0,3,23,6,2,-1,4,-1,OPEN
1764004582.0345385,-2,7,9,16,1,-1,0,2,OPEN
1764004582.047968,-2,-8,19,-16,-4,-4,-1,-2,OPEN
1764004582.062901,-5,-1,-25,4,-1,2,-3,-1,OPEN
1764004582.0717666,0,15,-7,5,1,-5,-2,-1,OPEN
1764004582.0945249,-3,-9,-6,-26,-7,2,-4,-1,OPEN
1764004582.1080112,-2,6,-2,6,2,3,-1,-2,OPEN
1764004582.1184442,-32,-20,-20,-13,-2,0,-3,-1,OPEN
1764004582.131773,8,-3,3,5,-3,2,-3,1,OPEN
1764004582.1546092,-13,-9,-23,-6,-2,-3,-4,-2,OPEN
1764004582.1680171,5,-6,-8,7,-1,1,0,1,OPEN
1764004582.17691,3,-1,6,2,-2,-1,-1,-2,OPEN
1764004582.1918285,0,0,-20,3,1,-1,0,-1,OPEN
1764004582.2219346,-6,-21,6,-1,-3,-2,-4,-1,OPEN
1764004582.2281091,2,-1,30,-1,-10,-2,3,1,OPEN
1764004582.2368925,-9,-28,38,-12,-15,-3,-4,0,OPEN
1764004582.2518184,3,6,-10,-1,-7,-2,-4,-2,OPEN
1764004582.2744102,-2,-8,-41,-1,3,1,-2,-2,OPEN
1764004582.2878447,-3,6,-12,-11,-9,-6,-2,-1,OPEN
1764004582.297043,-4,-23,-38,-1,1,2,-3,-1,OPEN
1764004582.3117695,1,26,5,13,9,-5,-1,-2,OPEN
1764004582.3340926,1,9,-14,4,4,-3,3,-1,OPEN
1764004582.34051,-2,2,-52,-3,-18,1,-6,-4,OPEN
1764004582.347903,-2,-7,-15,-23,-9,-3,-1,0,OPEN
1764004582.3568866,1,-5,18,-3,-4,3,4,0,OPEN
1764004582.3793645,-1,-14,2,-4,6,6,1,-3,OPEN
1764004582.3945618,-1,1,18,10,16,0,0,-2,OPEN
1764004582.4079678,-2,-10,9,-21,-61,-3,-14,-3,OPEN
1764004582.4170403,2,3,-9,0,29,-1,-4,-2,OPEN
1764004582.4317338,2,4,-3,11,-20,-3,4,0,OPEN
1764004582.454584,-15,-13,-3,-46,1,-5,5,-20,OPEN
1764004582.4679315,2,-7,7,-5,-9,-3,-9,-4,OPEN
1764004582.4771118,2,5,2,1,-28,-12,0,-2,OPEN
1764004582.4919384,0,2,4,14,-17,-6,2,17,OPEN
1764004582.5144773,-3,0,-11,-18,-2,-7,0,-4,OPEN
1764004582.5280564,1,-10,-6,-3,-9,-2,-14,-2,OPEN
1764004582.5369327,-3,-9,-3,-23,-33,-3,4,22,OPEN
1764004582.5511928,5,8,12,-14,-21,22,14,10,OPEN
1764004582.5579069,0,5,0,22,-79,-5,-12,-16,OPEN
1764004582.5743654,16,3,-6,4,23,-1,-8,-5,OPEN
1764004582.5886889,81,4,5,11,-45,-10,-16,3,OPEN
1764004582.5969934,22,4,4,25,-55,-17,19,15,OPEN
1764004582.6111777,-12,0,-9,-38,-61,-59,-13,2,OPEN
1764004582.617988,-3,3,2,-19,67,6,-4,1,OPEN
1764004582.6344895,-28,-8,-10,5,17,-8,-4,14,OPEN
1764004582.6569362,-32,-4,2,10,54,13,12,-15,OPEN
1764004582.6706448,-10,-6,-1,-6,-31,14,-13,11,OPEN
1764004582.6794348,5,9,10,-26,-78,0,-6,0,OPEN
1764004582.6943665,-16,-13,-8,-6,-3,9,9,-4,OPEN
1764004582.7167943,16,-1,6,24,44,15,0,4,OPEN
1764004582.7311108,-3,1,-2,22,18,-10,9,-4,OPEN
1764004582.7379029,-3,-5,-9,0,33,9,8,10,OPEN
1764004582.7543566,26,2,7,-14,-35,23,1,-5,OPEN
1764004582.7845683,-4,4,6,-3,-17,-7,0,4,OPEN
1764004582.7913096,-11,2,1,-5,15,6,16,0,OPEN
1764004582.798078,-8,-1,-4,-3,-13,6,13,-6,OPEN
1764004582.8148005,-15,0,-2,19,8,-3,-2,-12,OPEN
1764004582.8368778,-7,-1,-16,-7,1,-2,0,-5,OPEN
1764004582.8512988,2,1,-1,12,50,6,5,0,OPEN
1764004582.8581226,0,-4,0,23,94,17,8,-1,OPEN
1764004582.874585,-7,-6,1,-2,27,-6,1,-9,OPEN
1764004582.8969903,-2,4,3,10,6,1,2,5,OPEN
1764004582.9117384,1,-1,2,-14,-63,-8,0,-12,OPEN
1764004582.9179788,2,2,2,33,23,19,10,8,OPEN
1764004582.9346037,-2,-1,-1,-4,-5,-8,-4,6,OPEN
1764004582.9574702,-20,1,-1,10,-44,6,27,17,OPEN
1764004582.9631042,-10,-6,-8,9,47,-24,-7,-2,OPEN
1764004582.9712477,30,-2,0,-6,-48,-21,-29,-12,OPEN
1764004582.9780834,58,3,-3,-10,-30,6,-16,-4,OPEN
1764004582.9945087,0,9,12,44,127,42,3,4,OPEN
1764004583.0169072,4,-6,-8,-28,-33,-10,-9,3,OPEN
1764004583.0313132,-32,-14,-2,8,28,-2,3,2,OPEN
1764004583.038136,2,8,19,-14,-32,0,-5,-4,OPEN
1764004583.0545137,11,2,-9,-9,-15,-13,-6,-10,OPEN
1764004583.0769,4,1,-1,-5,-14,-14,-6,8,OPEN
1764004583.0912893,5,9,4,8,-5,-4,5,18,OPEN
1764004583.0980997,25,-1,-10,-29,-86,-7,-21,-4,OPEN
1764004583.114525,-9,-2,-4,-20,-66,18,-6,-8,OPEN
1764004583.136956,-4,-3,-1,2,19,-8,0,-10,OPEN
1764004583.1506617,6,2,4,11,5,10,1,8,OPEN
1764004583.159668,1,-3,-1,-4,3,-1,0,-3,OPEN
1764004583.1744947,-8,-3,0,-14,-13,-6,-3,-4,OPEN
1764004583.196311,2,-3,-5,-4,-17,6,-7,-7,OPEN
1764004583.2193458,-7,-7,-9,-1,0,-3,0,0,OPEN
1764004583.233675,-3,-2,0,-3,2,-6,0,-9,OPEN
1764004583.2560778,-1,-5,7,4,17,-5,11,-2,OPEN
1764004583.2786837,10,0,0,0,35,10,-1,10,OPEN
1764004583.2935224,2,7,2,17,48,-6,-6,-8,OPEN
1764004583.3162062,-5,-2,1,9,25,10,30,7,OPEN
1764004583.3386774,0,1,4,5,5,19,-6,-1,OPEN
1764004583.353697,4,2,-8,-6,-2,-2,-6,-5,OPEN
1764004583.3762486,1,0,1,-5,-12,-9,1,-9,OPEN
1764004583.398823,-1,-1,-2,-6,-23,-20,-14,-6,OPEN
1764004583.413752,-5,2,1,5,-1,-1,-11,-1,OPEN
1764004583.4361331,-4,-2,-1,-4,0,-10,-7,-3,OPEN
1764004583.4586785,-3,3,-2,-4,-15,14,-12,-9,OPEN
1764004583.4737005,-9,-8,-4,-12,-22,-6,-1,14,OPEN
1764004583.496243,2,-4,-6,-6,-23,-1,6,3,OPEN
1764004583.5188675,-2,-7,-7,-8,-25,-13,13,-1,OPEN
1764004583.5337348,3,1,3,3,15,-4,-4,5,OPEN
1764004583.5562546,2,3,1,-9,-28,4,1,-4,OPEN
1764004583.5787156,1,-5,2,14,64,8,4,2,OPEN
1764004583.593625,2,-2,3,6,28,7,-3,2,OPEN
1764004583.616305,-6,3,1,-2,-22,-7,-4,-5,OPEN
1764004583.6388013,0,8,6,14,28,5,6,-9,OPEN
1764004583.6537735,-13,0,0,11,38,7,-4,0,OPEN
1764004583.676252,1,5,-6,-12,-15,-10,-14,-3,OPEN
1764004583.6986985,1,-4,-1,7,-18,-6,-5,-5,OPEN
1764004583.713525,0,-8,-8,-2,53,-10,1,-2,OPEN
1764004583.7211828,0,1,2,-13,-24,-7,-3,-5,OPEN
1764004583.7361124,-14,0,6,-7,-29,3,24,4,OPEN
1764004583.758687,6,2,1,8,26,1,2,-1,OPEN
1764004583.7736177,0,-5,-7,-10,-30,-1,-2,-2,OPEN
1764004583.797663,3,-3,-3,10,24,6,-12,-2,OPEN
1764004583.8185737,-1,-8,5,-5,-23,-1,3,4,OPEN
1764004583.833663,1,0,-3,0,17,-3,-2,-10,OPEN
1764004583.8561478,0,-5,-5,1,-23,4,-5,1,OPEN
1764004583.8786867,5,3,-2,-2,-19,42,35,-8,OPEN
1764004583.893674,-1,-7,-8,-12,5,3,-6,-1,OPEN
1764004583.9161878,6,8,13,10,-2,-7,-4,9,OPEN
1764004583.9386482,-1,2,0,-2,-33,-14,-8,2,OPEN
1764004583.9530544,-3,-3,-7,-10,5,-2,13,-3,OPEN
1764004583.961286,-2,-10,-3,-9,-14,-5,16,-8,OPEN
1764004583.9762816,-1,-2,-1,1,-2,-9,-14,8,OPEN
1764004583.9987082,0,-2,-2,5,0,-2,-1,1,OPEN
1764004584.0136907,-4,1,-6,-9,24,-5,-3,0,OPEN
1764004584.036086,-2,-4,1,5,0,30,-1,-1,OPEN
1764004584.058649,-1,-4,-2,-7,-6,-9,-21,-18,OPEN
1764004584.0735738,-3,1,0,-8,-24,-16,-6,-1,OPEN
1764004584.0960732,-3,-3,3,8,30,1,-2,-3,OPEN
1764004584.1186934,-2,1,4,-1,-15,3,1,11,OPEN
1764004584.1336396,1,-3,-10,-2,-8,-8,-4,-2,OPEN
1764004584.1562839,-3,-4,-8,-7,-7,-14,-5,-7,OPEN
1764004584.1788049,-2,-4,11,14,17,-6,-3,0,OPEN
1764004584.193109,-2,3,-4,-6,3,0,3,-1,OPEN
1764004584.2013392,-5,4,6,-5,5,2,6,-3,OPEN
1764004584.2162569,0,-3,-7,-6,-11,-6,-8,6,OPEN
1764004584.2387671,2,-1,8,-2,-5,4,-6,-2,OPEN
1764004584.2529025,0,4,-2,2,6,-13,5,3,OPEN
1764004584.2612019,-16,1,3,-5,-20,-13,-4,13,OPEN
1764004584.2761567,2,0,-2,13,31,18,0,-1,OPEN
1764004584.2986326,-6,-2,-4,-10,-6,-4,-5,-7,OPEN
1764004584.3128936,3,4,2,5,-13,-3,1,0,OPEN
1764004584.330201,2,4,-1,0,-7,-8,-14,-4,OPEN
1764004584.339828,3,3,0,-10,-23,-13,-1,-2,OPEN
1764004584.358687,1,5,5,2,-35,3,3,2,OPEN
1764004584.3730855,0,7,1,3,-6,-4,2,-12,OPEN
1764004584.3813152,-3,-2,0,-4,14,4,1,-2,OPEN
1764004584.39623,-6,-4,-3,-6,8,7,-4,-3,OPEN
1764004584.4187846,-2,-4,-6,-10,-9,-10,2,0,OPEN
1764004584.4342656,-22,5,4,-13,-86,-2,-8,5,OPEN
1764004584.4411764,27,1,0,0,-16,2,1,14,OPEN
1764004584.456168,-1,-6,-4,2,7,-7,-5,8,OPEN
1764004584.4786263,6,11,4,-2,6,6,9,-2,OPEN
1764004584.501889,6,1,3,5,12,0,0,0,OPEN
1764004584.5161564,-1,-8,-2,0,34,4,0,8,OPEN
1764004584.5386748,2,-3,-4,-10,9,-5,3,-1,OPEN
