Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1763757548.8336022,-1,-3,-4,-3,-2,0,0,-3,REST
1763757548.8481169,-1,-1,1,2,-1,-3,0,-2,REST
1763757548.8561702,-1,-2,-1,-3,-3,-5,-2,-1,REST
1763757548.8711839,-2,1,-1,1,-3,-7,-2,-3,REST
1763757548.8938594,-1,0,1,-2,-2,2,-1,-1,REST
1763757548.908103,0,-1,2,1,-2,1,-1,0,REST
1763757548.916213,-1,-3,-3,-3,0,2,-1,-1,REST
1763757548.9314148,-2,-1,-2,-4,-1,0,-1,-2,REST
1763757548.953701,0,-3,-1,0,0,1,0,0,REST
1763757548.9679434,-1,0,-3,-4,-2,0,-1,-3,REST
1763757548.9837172,-2,-1,-1,0,-1,2,0,0,REST
1763757548.9910846,-1,-1,-1,-1,-2,-1,-1,-1,REST
1763757549.013786,0,-1,-1,0,0,-3,-1,0,REST
1763757549.0280292,-2,-1,-2,-1,0,0,-1,-2,REST
1763757549.0360246,1,-1,1,-4,-1,0,0,-1,REST
1763757549.0592873,0,0,-1,0,-1,-1,-1,0,REST
1763757549.0735378,0,1,1,2,1,2,0,-1,REST
1763757549.0969813,-2,-2,-1,-1,-1,0,0,0,REST
1763757549.1112988,-2,-2,-2,4,1,-1,1,-2,REST
1763757549.1334703,0,1,1,0,-2,-1,-3,-1,REST
1763757549.1570642,-1,-2,-1,-1,-1,-1,-1,-1,REST
1763757549.1714935,-2,-1,-1,-3,-1,-1,-1,-1,REST
1763757549.1935265,0,-1,0,7,2,1,-2,-1,REST
1763757549.2167315,-1,-3,-1,-4,-2,-3,-2,-1,REST
1763757549.2312386,0,-3,-2,-3,-2,-2,-1,-2,REST
1763757549.253579,-1,-1,-1,-5,-3,0,-1,0,REST
1763757549.2613912,0,-1,-2,1,-1,-2,-1,-2,REST
1763757549.2769377,-1,-1,-1,-2,-2,-3,-1,-2,REST
1763757549.2913835,0,-2,-3,-1,2,1,-1,1,REST
1763757549.3134177,-1,-1,-1,-5,-1,0,1,0,REST
1763757549.336548,-2,-1,-4,-2,-4,-3,-1,0,REST
1763757549.351074,0,-1,-1,2,-1,-2,-1,-2,REST
1763757549.3734667,0,1,0,-1,3,0,0,-1,REST
1763757549.3961499,-1,1,1,-2,-1,-1,-1,-1,REST
1763757549.4197466,-1,-2,1,1,-1,2,-2,-1,REST
1763757549.4328856,0,-2,-1,-1,0,-1,-3,0,REST
1763757549.4410589,-1,-3,-5,-2,-2,-1,-2,1,REST
1763757549.4567428,0,0,1,3,-1,-1,-2,-2,REST
1763757549.479263,-1,0,0,-3,1,0,0,0,REST
1763757549.4928894,-1,-3,-1,-2,-2,-2,-1,0,REST
1763757549.5010376,-1,-1,1,-2,2,-1,0,0,REST
1763757549.5168314,-1,0,-1,-1,0,-1,0,0,REST
1763757549.539651,-2,-1,-1,-1,-1,-3,1,-1,REST
1763757549.5618126,-1,-2,-1,-1,-2,-1,-1,-1,REST
1763757549.5760818,-2,-3,-7,-4,0,-2,0,-1,REST
1763757549.5993776,1,-1,2,0,-3,-1,-2,-2,REST
1763757549.6217852,0,-1,2,2,0,2,-2,-2,REST
1763757549.636054,0,-1,-1,-1,-1,-4,-2,-2,REST
1763757549.6592379,0,-1,1,0,-2,-4,0,-2,REST
1763757549.6817722,-1,2,1,-2,-1,-2,-2,-1,REST
1763757549.6959984,-1,0,-2,-1,-1,-1,-2,-2,REST
1763757549.7192307,-2,1,-1,-4,-1,1,0,-1,REST
1763757549.741737,-2,-2,-2,-1,-2,1,1,-1,REST
1763757549.7559602,0,-3,-4,-2,-1,1,0,1,REST
1763757549.779189,-1,0,-1,-5,-1,1,0,-1,REST
1763757549.8017323,-2,-1,-1,-1,-2,-3,-2,0,REST
1763757549.8164883,-1,0,0,1,-1,-1,-1,0,REST
1763757549.8393261,-1,0,-2,0,-1,-2,-2,-1,REST
1763757549.861908,1,-1,0,1,-1,-2,-2,-3,REST
1763757549.8760633,-1,-2,-2,-3,-2,-2,0,-1,REST
1763757549.8992307,-3,-1,-1,-2,1,-2,-1,-1,REST
1763757549.921798,0,-1,-1,-2,-1,0,1,-1,REST
1763757549.9361095,-1,-1,1,3,1,2,1,0,REST
1763757549.9593244,0,-2,-2,0,-1,-3,0,-1,REST
1763757549.9817278,-2,0,2,5,1,0,-2,-1,REST
1763757549.995373,-1,-2,-2,-1,0,-1,0,-1,REST
1763757550.0043478,-1,-1,0,-1,-2,-1,-2,1,REST
1763757550.0191848,-2,-1,-4,-2,-2,-1,0,-1,REST
1763757550.0422382,-1,-1,2,-3,-2,0,0,1,REST
1763757550.0555112,1,-2,-2,-2,-2,2,-1,-1,REST
1763757550.0645046,0,-1,-2,-3,-1,-2,0,-2,REST
1763757550.0791864,-1,-2,-3,-2,-1,-4,-1,-1,REST
1763757550.1018221,0,-1,1,1,-1,0,0,-1,REST
1763757550.12454,-2,-1,-3,0,1,4,-2,-2,REST
1763757550.1392925,-2,-2,0,-1,-3,-4,-2,-1,REST
