Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8
1763470471.8740528,0,-16,-35,-5,-4,-4,-3,-2
1763470471.9041421,-6,-16,7,0,-9,-4,-2,-4
1763470471.9101646,-11,-18,-7,0,1,1,-2,-1
1763470471.9192574,-21,-51,-18,-9,-6,-3,-4,-7
1763470471.9340646,-9,32,41,15,16,2,0,0
1763470471.956653,4,12,8,2,0,0,2,0
1763470471.979116,6,14,4,2,2,2,-3,0
1763470471.994048,3,4,2,-5,20,3,0,1
1763470472.0241585,7,-3,8,5,6,-5,1,0
1763470472.030249,5,-2,-8,-5,-10,-1,-2,-2
1763470472.0392432,-3,1,-9,20,13,2,-1,-2
1763470472.054093,2,11,0,-7,-11,-6,0,0
1763470472.0765994,-1,5,-3,9,0,1,-1,-1
1763470472.0901904,-6,-2,-9,-8,-15,-8,-8,-2
1763470472.0992303,-6,0,-4,-4,2,9,1,-2
1763470472.1142201,-2,-1,-2,-6,-8,12,0,1
1763470472.1367004,6,-8,-7,-3,9,9,-6,-12
1763470472.1502051,6,-2,-1,9,-7,-28,-27,6
1763470472.1592555,1,2,4,25,3,1,34,18
1763470472.1816401,7,0,-2,-1,-13,-5,20,13
1763470472.1977644,0,4,4,31,52,94,31,1
1763470472.2115831,-6,2,17,15,5,-90,-74,-72
1763470472.219785,3,-9,-18,12,23,57,-84,-113
1763470472.2341533,7,-6,-10,-27,-33,-19,-51,-35
1763470472.2566626,-14,-8,-17,-20,-21,-52,-1,-20
1763470472.2703128,-11,-4,-1,56,-45,78,56,-9
1763470472.279569,20,-15,-64,-77,15,34,76,113
1763470472.2944262,27,20,27,-2,58,77,78,-6
1763470472.316921,-24,-10,-10,-18,1,11,9,14
1763470472.330295,-8,-11,0,45,31,24,-11,26
1763470472.339276,-40,-5,24,50,-13,-104,6,-96
1763470472.353462,-14,-5,5,-23,-29,-51,-33,5
1763470472.3603513,6,5,-18,-31,3,-17,-93,-29
1763470472.376512,23,6,-10,-54,-58,-110,-19,91
1763470472.399172,-8,-2,-20,-6,-62,36,13,-97
1763470472.4135063,-28,-8,9,-51,-7,-90,-92,-67
1763470472.4201977,-14,-27,-20,88,127,-58,-2,15
1763470472.4365792,15,-2,-13,34,23,-30,-118,12
1763470472.4590628,43,1,-34,-71,52,86,67,54
1763470472.473515,-33,-10,3,20,-36,-10,53,27
1763470472.480271,-25,-1,-8,-40,-9,-89,-64,-38
1763470472.504045,0,-1,-24,-65,18,19,8,37
1763470472.519024,10,-10,-30,88,21,13,26,49
1763470472.5334299,-17,21,40,2,12,-64,-9,-57
1763470472.5402007,14,8,8,10,23,-24,-10,25
1763470472.5567803,5,-2,-6,-21,-29,29,9,70
1763470472.5792036,1,1,-15,-50,2,97,52,-24
1763470472.5938094,-6,13,7,-52,-31,-23,-25,-7
1763470472.6007,-8,-17,-5,-10,-50,7,-41,-20
1763470472.6244478,29,10,1,3,26,57,-34,-18
1763470472.6391232,-16,-4,18,51,-2,-8,-4,-35
1763470472.6535068,-11,-19,-15,21,11,-63,-37,4
1763470472.6602848,10,9,20,15,31,23,17,-74
1763470472.6766768,-16,0,13,-1,12,-1,-17,-58
1763470472.6993978,-11,2,10,8,-44,-44,7,-36
1763470472.7142487,4,-1,27,-11,-9,-56,41,-7
1763470472.721875,-8,-5,-4,13,-35,-37,-70,6
1763470472.7367682,-4,-8,9,38,-17,-39,-65,-34
1763470472.7666736,-19,13,27,-11,44,-11,-84,-4
1763470472.7734745,43,1,8,-33,-11,-23,-44,78
1763470472.7802396,2,-20,-7,17,12,11,18,61
1763470472.796609,0,-1,-21,-18,16,-4,63,45
1763470472.819175,2,-11,-52,-29,-18,-5,-7,34
1763470472.8334503,-25,-8,4,15,-21,21,89,-20
1763470472.840162,19,14,-18,-36,27,31,23,81
1763470472.8566873,-23,-37,4,-3,-11,24,6,-46
1763470472.8791583,2,16,16,17,69,65,-34,-4
1763470472.9016805,23,5,-2,-24,-53,11,40,7
1763470472.9166136,-4,-5,-10,-2,-9,65,-26,-10
1763470472.939168,-8,2,32,59,22,-3,-25,-22
1763470472.9528039,1,3,0,17,-1,-46,-8,15
1763470472.961704,0,-9,-18,-39,31,-33,-21,38
1763470472.9767244,-12,5,2,52,33,-32,-1,-6
1763470473.0068042,7,-4,-10,26,-19,-31,-11,-32
1763470473.0129414,31,2,-27,-36,22,2,23,-16
1763470473.0217977,9,5,-14,5,13,87,48,10
1763470473.0366516,-4,-14,-45,-51,43,1,8,50
1763470473.0596378,-3,-4,0,-33,-20,23,-3,49
1763470473.0730884,-7,0,4,20,-37,-87,-8,-19
1763470473.0892925,5,5,-1,46,42,79,24,92
1763470473.096452,8,19,24,-30,-15,19,1,-3
1763470473.1042693,-12,-1,5,7,-33,-32,-19,-30
1763470473.1192334,1,-3,-8,-23,10,20,17,-3
1763470473.132856,-2,17,34,51,15,4,-5,-19
1763470473.1431286,0,2,2,-28,9,22,-1,1
1763470473.1568499,-7,-2,-4,-5,14,6,-24,1
1763470473.178796,-1,-2,4,30,3,4,-12,-13
1763470473.2010443,-1,-9,-2,-15,-21,-14,-8,8
1763470473.215831,2,-2,-2,-4,-10,32,15,-8
1763470473.2386212,17,7,2,-16,-15,38,27,-9
1763470473.2611399,-16,-4,-1,22,46,-12,52,-35
1763470473.2761564,-18,0,-14,50,21,53,-15,2
1763470473.2987366,-5,-5,0,-5,47,19,-41,-6
1763470473.321282,-7,-9,-5,-3,-52,-12,-4,-58
1763470473.336805,23,7,-3,-29,-10,-6,33,89
1763470473.3583965,6,5,7,-17,-51,-47,-22,7
1763470473.3812478,-7,-11,-8,-1,13,69,1,56
1763470473.3958583,1,2,5,6,-53,-6,14,-21
1763470473.4185178,-8,-6,-1,-7,-21,-38,-40,6
1763470473.4410102,-1,9,-10,-49,16,-17,-37,22
1763470473.455999,-3,-7,1,61,-9,-2,0,-19
1763470473.478421,-10,-7,-6,49,-2,-19,-5,-23
1763470473.5009224,25,6,3,-12,0,-50,35,13
1763470473.5257485,-11,-9,4,5,22,-18,-5,-5
1763470473.5384421,-13,7,15,5,-2,25,-7,-51
1763470473.5610132,5,11,-1,-47,-34,-57,35,-12
1763470473.5759299,19,1,9,-22,10,43,-16,38
1763470473.598666,-17,3,16,73,44,-4,-44,-18
1763470473.6211853,7,1,19,67,57,82,9,-6
1763470473.6359813,6,3,-20,-83,-16,6,47,-58
1763470473.6590877,-24,-15,-17,5,4,-53,-32,-37
1763470473.6810482,-18,-11,-24,-30,-68,-15,24,32
1763470473.6958513,-3,2,5,36,70,81,-17,72
1763470473.7185085,16,-7,-4,-60,-64,-39,-15,24
1763470473.7408497,7,14,24,22,26,7,17,-26
1763470473.7553506,-1,0,-4,-24,-46,-47,-33,-39
1763470473.763527,9,6,-10,-24,-29,-36,18,52
1763470473.778569,-13,-12,-17,-5,26,-7,18,11
1763470473.8011174,-8,-8,3,21,-3,18,37,-10
1763470473.8154857,3,-2,5,-19,31,23,-3,82
1763470473.823586,2,-8,0,60,15,48,19,-70
1763470473.8384745,12,18,17,10,-3,81,-4,-83
1763470473.861004,9,-7,-8,-7,10,-18,30,48
1763470473.8751938,-6,-22,-39,-7,7,11,5,-11
1763470473.883471,-2,-19,-20,-16,24,1,0,110
1763470473.898424,-3,5,-6,-30,-9,8,2,-24
1763470473.9210105,-3,-8,-14,35,-3,2,-38,1
1763470473.9368114,20,-9,-33,-35,-20,-74,-53,9
1763470473.9433959,-9,-2,4,10,9,32,9,-21
1763470473.9584756,-16,4,24,-11,14,-29,-2,-67
1763470473.981056,-14,6,14,4,-2,-33,7,0
1763470473.995405,2,-4,10,15,16,21,6,-17
1763470474.0035858,3,-1,0,11,14,44,-10,-36
1763470474.0267444,31,7,-3,7,-22,0,29,76
1763470474.0411105,-15,-2,-2,-18,47,6,-11,-20
1763470474.0553453,-1,-17,-21,-8,11,9,6,64
1763470474.0635653,2,5,13,-13,-5,-18,46,-7
1763470474.0783916,-2,5,1,8,18,9,-17,-1
1763470474.1010075,9,6,16,64,-1,-44,-6,-27
1763470474.1152482,-9,-1,-5,-56,-16,-18,-41,-22
1763470474.123479,-4,-9,-8,-34,2,40,-3,19
1763470474.1385653,-9,2,3,47,-29,3,14,-42
1763470474.1692038,-7,10,12,9,-31,4,-1,41
1763470474.1752868,0,-3,-19,-54,20,-9,-7,-22
1763470474.183555,8,14,19,23,25,43,17,22
1763470474.1985664,-22,-8,7,-12,-58,-23,10,-36
1763470474.221199,1,-9,-19,1,-9,64,41,-14
1763470474.2441926,3,4,7,-20,-44,-78,-8,-20
1763470474.2587416,11,-4,-16,0,47,-17,9,-56
1763470474.2813506,16,0,0,-17,-10,-14,2,37
1763470474.30431,3,12,29,24,1,3,16,37
1763470474.3184814,12,6,9,26,-37,15,27,6
1763470474.35657,-12,-4,2,-43,16,-10,-12,9
1763470474.364169,-29,-5,3,17,60,6,-17,-42
1763470474.3787303,-4,-9,-16,-12,18,1,-11,-64
1763470474.4010546,9,5,5,12,-2,17,0,41
1763470474.4241605,-2,-5,-16,25,18,41,49,-10
1763470474.4384332,0,-4,11,-28,-35,32,33,12
1763470474.4610083,4,5,24,21,-19,11,-28,19
1763470474.4841623,-5,-1,-18,-20,-20,-25,-14,-21
1763470474.4989119,6,11,13,14,15,30,-1,15
1763470474.520924,15,-1,-10,-31,-59,-57,-41,84
1763470474.543505,-15,-1,-2,-26,2,20,-3,51
1763470474.5584266,-14,-16,-10,-31,-16,-27,-10,-29
1763470474.5808797,14,7,14,73,19,11,5,-8
1763470474.6034057,-7,1,2,-10,-16,-20,-10,-27
1763470474.6184063,-16,-6,-7,5,4,-6,-7,7
1763470474.6410182,7,0,-3,-30,14,19,37,-61
1763470474.6634622,3,4,9,0,-30,-38,-23,-13
1763470474.6784594,7,5,-17,-27,-29,15,63,33
1763470474.7010424,2,-5,-9,-10,-6,-29,7,3
1763470474.7236042,-2,-10,-17,-5,31,11,-40,-18
1763470474.738549,-8,-3,-19,-55,-26,-39,-40,-2
1763470474.7609155,-9,-6,-15,-8,26,35,17,-27
1763470474.7837105,-12,-4,7,44,-12,-32,-21,-8
1763470474.7985501,13,8,31,19,-4,9,-3,9
1763470474.8210154,-8,-3,1,20,47,12,-74,-63
1763470474.843816,1,2,-8,-23,-3,-44,-9,8
1763470474.8595817,-3,3,14,23,-24,2,17,-20
1763470474.881762,10,4,1,9,24,27,82,79
1763470474.9034512,-12,-11,-13,20,-15,-6,4,-4
1763470474.9177816,5,3,19,74,55,-29,-3,9
1763470474.9259422,-4,1,-3,-32,-11,-39,-7,10
1763470474.9411721,2,-5,1,-14,-34,-19,-23,53
1763470474.9634633,-10,9,8,-19,12,12,-5,-16
1763470474.9866977,10,0,-15,-34,0,-9,-15,-8
1763470475.0008895,-4,-5,-10,-32,29,8,25,-31
1763470475.023532,7,4,4,-24,-25,0,17,-8
1763470475.0379064,0,0,6,26,-38,-34,-32,-31
1763470475.0460327,-2,-14,-15,6,25,-13,-27,-15
1763470475.0609698,-13,-11,-8,27,10,44,-26,3
1763470475.0835314,-2,-6,7,16,24,56,42,26
1763470475.0977426,-4,2,4,35,75,59,-8,14
1763470475.10593,17,8,7,-33,7,-17,7,-6
1763470475.1209989,-5,-9,-4,3,3,-59,-13,19
1763470475.1434731,9,5,-3,16,-2,10,1,-8
1763470475.1577115,2,1,10,-8,8,8,20,-27
1763470475.1659236,2,11,1,-24,-15,6,-16,-1
1763470475.1808965,-9,1,2,-15,-11,-38,-17,-14
1763470475.1884472,-1,-4,-4,-13,-14,24,-19,9
1763470475.2034988,-11,-7,-9,-22,6,50,14,-34
1763470475.2268305,9,-3,6,-2,3,4,12,-17
1763470475.241449,13,5,9,9,-18,-8,-30,34
1763470475.2636702,-9,4,0,-4,-43,-40,-30,24
1763470475.286716,0,3,-7,-36,-35,-48,-39,-11
1763470475.3010762,0,-4,-36,-10,40,57,11,-35
1763470475.3238413,-8,-12,-28,-38,14,8,44,-2
1763470475.3541598,-4,6,28,56,-7,14,-3,-9
1763470475.3609803,10,-11,-37,-64,-37,5,70,82
1763470475.3835502,1,-1,22,15,-22,-47,-14,44
1763470475.4069395,-12,3,1,-6,-1,14,-3,-33
1763470475.4210334,0,-5,-15,8,-14,30,-13,-12
1763470475.443444,-13,-40,-42,15,13,-4,50,-104
1763470475.466644,-12,-6,15,19,2,-6,-39,-34
1763470475.4811332,-6,17,21,13,-18,-21,-3,29
1763470475.5117428,17,12,27,14,-13,8,-14,22
1763470475.5270252,-3,3,11,-13,6,17,-8,0
1763470475.5409403,-8,-3,-15,-43,-25,-16,35,9
1763470475.563515,3,9,12,28,23,-18,-35,-23
1763470475.58663,-5,8,21,13,-7,-31,-18,-8
1763470475.6013691,0,-5,-30,-23,44,1,0,31
1763470475.6317544,2,-5,-16,-19,-10,4,-32,-16
1763470475.6465788,3,2,-6,-47,-5,-1,-16,0
1763470475.6609926,-16,-14,-5,1,10,-74,0,-11
1763470475.6838617,29,-2,-6,12,-22,43,94,8
1763470475.7067266,1,7,-4,22,6,23,-14,-13
1763470475.7291658,8,9,23,78,-24,-8,-39,13
1763470475.7433944,-20,-16,-3,-30,-16,0,16,6
1763470475.7666419,13,-1,-18,18,71,13,12,17
1763470475.789114,-7,0,-2,2,17,-23,-32,-23
1763470475.8034441,-3,1,10,-17,-16,2,20,24
1763470475.8257508,10,12,17,-12,-26,7,-26,-33
1763470475.8336422,16,-3,8,53,-23,20,-10,41
1763470475.841084,-9,-5,5,-23,-26,-27,-27,-24
1763470475.863485,5,0,-10,-4,15,-49,-33,10
1763470475.8867378,-2,0,6,64,78,37,6,47
1763470475.9004378,5,12,15,-20,-38,-3,36,-2
1763470475.9086533,-14,-9,-22,-17,81,78,-30,-3
1763470475.9237216,-8,-4,-15,-50,-32,38,-4,8
1763470475.9466338,-19,-5,8,24,-21,-6,16,-34
1763470475.9602814,-9,4,25,-12,19,84,-7,-33
1763470475.9685814,0,-5,-13,-32,5,-52,-32,-19
1763470475.983507,14,-5,12,-16,-47,-8,-9,1
1763470476.006638,4,6,-4,20,21,19,8,19
1763470476.0203128,-7,-17,-25,8,4,-35,-12,-29
1763470476.0285115,9,19,28,-7,52,-5,-28,-24
1763470476.0435617,8,-3,-26,-21,-18,-25,35,37
1763470476.0666118,-6,-11,-17,0,27,42,9,-2
1763470476.0802462,-2,-9,-18,-10,-60,-23,-19,-6
1763470476.0886405,8,4,14,-2,19,-7,16,-46
1763470476.1117334,23,1,8,2,31,30,5,-27
1763470476.1267881,-10,-9,-7,-27,-2,-19,-4,1
1763470476.1402507,-5,4,17,31,-6,-7,-19,11
1763470476.1484492,3,1,4,13,7,0,3,9
1763470476.1635385,0,11,10,10,23,-7,-11,2
1763470476.1860573,-13,-9,-27,21,71,7,2,-26
1763470476.2093017,-3,9,14,-29,1,-25,10,38
1763470476.231589,-16,-8,-6,4,-30,-25,2,-26
1763470476.2542589,2,4,5,15,-26,-12,0,4
1763470476.269212,10,5,2,14,-11,-65,63,-17
1763470476.2834651,-1,2,9,11,48,23,-22,44
1763470476.3060424,-1,-8,5,-21,-14,29,-15,-13
1763470476.329272,-6,-9,-10,29,-25,27,32,-21
1763470476.344012,-6,-6,-14,-47,-14,-2,-29,-36
1763470476.3741908,13,-1,-6,-32,6,20,11,80
1763470476.3898387,0,0,1,13,11,-32,-19,-19
1763470476.4036608,-14,-15,-28,45,42,50,7,-49
1763470476.4262152,-10,-9,-2,3,18,18,12,-19
1763470476.4495158,12,9,9,-5,-33,-21,-50,28
1763470476.463866,-11,-10,-38,-55,-4,-32,-42,-58
1763470476.4869804,22,20,31,12,16,69,68,14
1763470476.5091166,6,2,20,16,-18,-13,24,28
1763470476.5234828,4,-2,-14,-41,-29,-35,-27,-6
1763470476.5460842,3,-3,-3,18,-9,5,33,51
1763470476.5691724,-8,-10,-6,34,14,-20,5,-20
1763470476.5834684,-8,-12,1,-8,-23,-24,-30,-26
1763470476.6060555,1,5,-14,-38,-11,-61,11,14
1763470476.6292827,-3,-4,8,-12,34,43,15,4
1763470476.6437721,0,8,14,47,-8,0,-34,-23
1763470476.6660316,-6,4,6,19,44,55,13,6
1763470476.6893523,-6,-2,-4,-33,-18,-2,-7,-21
1763470476.7036932,21,8,3,-25,-26,46,8,29
1763470476.7259228,8,11,14,37,43,43,-5,12
1763470476.749141,-6,-7,2,38,0,24,-21,-5
1763470476.7634242,13,4,13,6,-26,-40,-23,14
1763470476.7860258,-2,2,8,-29,-7,-21,5,-11
1763470476.809255,-8,-5,-10,13,-4,-3,3,-12
1763470476.8232782,-7,3,7,9,-17,-24,-13,2
1763470476.8311253,-6,-11,-14,-13,-14,-7,-1,-18
1763470476.8460045,21,8,12,3,16,-13,6,-10
1763470476.8694453,0,9,8,48,-3,-10,-11,0
1763470476.882913,-13,-12,-12,-35,-13,-12,0,-3
1763470476.891126,3,-20,-3,6,-4,0,12,-11
1763470476.9062698,9,14,1,-10,-2,-9,5,-7
1763470476.929151,4,-4,-5,0,10,3,-9,5
1763470476.9427736,-7,-8,-15,-25,-17,-16,1,5
1763470476.9510405,5,5,-1,14,4,-6,5,-7
1763470476.974431,-21,-16,-14,3,1,-1,2,0
1763470476.9891286,-15,1,4,-7,5,8,6,-4
1763470477.002836,-11,-3,-3,-16,-7,-3,-4,-4
1763470477.0199587,3,3,-2,-13,-29,-8,3,-3
1763470477.0260873,8,2,6,-15,8,13,-1,2
1763470477.049326,8,8,2,2,-2,-11,-29,1
1763470477.0629349,10,-5,-10,-33,-31,-10,-8,-3
1763470477.071125,1,-1,8,10,-5,-12,2,-2
1763470477.0860696,-9,-11,-6,13,-4,-2,3,-1
1763470477.1182125,-2,-2,3,28,18,3,-1,1
1763470477.13311,-6,-9,-3,-15,-12,0,10,-1
1763470477.1398587,-21,-16,-14,3,1,-1,2,0
1763470477.1461039,-4,-2,6,35,11,-3,1,2
1763470477.1692889,7,2,-6,1,-8,-2,3,1
1763470477.1916935,-2,-3,-19,-34,3,-12,-2,-3
1763470477.2062445,0,3,-1,-8,1,-2,2,-1
1763470477.229323,0,-5,4,16,-4,11,4,1
1763470477.2518415,-3,7,-2,-6,-2,-3,-2,0
1763470477.2660792,16,7,6,-8,-14,-2,-3,1
1763470477.289292,-13,-2,-3,-6,-5,-2,2,0
1763470477.311902,-35,-3,2,-11,-5,0,3,-6
1763470477.326286,17,4,1,4,3,-1,-1,3
1763470477.3491695,-1,-1,-15,-6,-2,-1,2,-1
1763470477.3717172,3,-4,3,-4,1,1,3,-1
1763470477.3865566,10,0,2,0,2,0,2,-2
1763470477.4085023,2,-2,-2,6,10,-1,-2,-1
1763470477.4317284,-10,-3,-6,-1,5,-2,-3,-1
1763470477.4461355,-4,-5,2,-2,-7,-1,-2,-3
1763470477.4695103,4,5,3,2,-1,2,-1,1
1763470477.4909344,-8,3,4,3,2,2,-1,1
1763470477.4986122,6,3,1,-3,-2,-4,-2,0
1763470477.5065532,7,0,-1,-2,-5,-1,0,0
1763470477.528936,-3,-1,-3,0,-2,-1,0,-1
1763470477.5527732,-1,-2,-3,-1,1,-5,0,0
1763470477.5667014,-1,1,1,1,-2,2,0,0
1763470477.5884566,-9,-3,-5,-4,-4,-4,-3,-2
1763470477.6116955,5,-1,-2,2,2,0,-3,-1
1763470477.6259406,-3,-1,1,0,2,0,0,1
1763470477.64848,1,2,3,-13,-4,-1,0,0
1763470477.6716325,-1,-5,-2,11,-1,-2,-1,-3
