Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8
1762970698.519615,65,172,273,151,203,120,104,49
1762970698.5420692,47,163,255,177,323,123,105,44
1762970698.5795696,48,150,264,201,394,106,58,32
1762970698.602096,49,151,228,201,412,104,69,38
1762970698.6238801,49,137,247,193,458,87,67,39
1762970698.6614597,58,171,251,145,471,80,63,44
1762970698.6838849,55,197,290,186,464,82,59,42
1762970698.722881,71,244,331,233,402,71,39,39
1762970698.7440124,70,249,367,237,393,72,42,37
1762970698.7814207,65,221,335,264,471,55,48,39
1762970698.8039105,65,233,362,289,506,60,59,42
1762970698.8413854,59,196,314,282,547,60,62,39
1762970698.8639047,61,200,317,253,408,49,61,40
1762970698.9013782,67,221,300,256,407,48,57,39
1762970698.9238796,69,218,278,242,406,61,52,38
1762970698.9478798,69,204,276,237,392,75,52,37
1762970698.9838865,51,104,160,187,349,107,38,34
1762970699.0213459,52,113,173,186,396,104,41,32
1762970699.043912,46,112,160,200,384,101,39,33
1762970699.08137,40,103,150,214,555,86,36,27
1762970699.1038685,41,88,122,210,540,101,40,32
1762970699.1414075,33,46,95,236,613,120,45,31
1762970699.1639242,31,42,78,199,504,160,48,33
1762970699.2028947,24,40,66,175,539,180,52,31
1762970699.223881,24,36,60,125,532,186,58,34
1762970699.2628791,24,32,50,139,455,157,59,31
1762970699.2853951,23,32,52,127,472,164,52,30
1762970699.322916,23,33,58,161,314,149,40,25
1762970699.343914,30,37,68,154,318,144,34,25
1762970699.3830082,36,44,91,163,317,126,33,27
1762970699.403887,41,53,103,132,344,112,35,27
1762970699.4428737,39,50,96,128,398,265,46,30
1762970699.463865,37,49,86,130,418,299,52,30
1762970699.494029,38,44,70,142,426,346,52,29
1762970699.5238576,34,38,77,180,433,324,54,30
1762970699.5463653,30,40,81,174,366,336,46,27
1762970699.5838745,24,39,81,176,393,278,43,27
1762970699.6064098,22,38,76,157,380,314,46,27
1762970699.6439652,20,32,50,134,421,275,38,25
1762970699.666392,21,31,52,110,437,303,42,23
1762970699.7038915,25,32,51,95,354,286,43,27
1762970699.7278938,25,32,55,112,413,324,44,25
1762970699.7503543,26,32,48,131,470,405,53,27
1762970699.7864254,26,33,48,144,579,386,57,28
1762970699.823887,23,30,47,146,579,385,57,29
1762970699.8463933,23,31,49,141,555,300,52,28
1762970699.8838856,25,29,41,117,479,278,44,29
1762970699.9063551,26,31,43,136,514,292,48,30
1762970699.9439356,27,32,40,132,470,300,52,33
1762970699.966357,29,35,45,155,555,334,59,32
1762970700.0038965,30,33,47,154,752,369,57,29
1762970700.0265043,34,37,51,149,744,353,74,35
1762970700.0713966,40,41,48,134,676,399,70,34
1762970700.102851,41,43,41,104,398,329,103,49
1762970700.1238341,39,42,35,97,380,316,96,46
1762970700.1463954,37,40,32,83,328,259,96,47
1762970700.1838942,36,48,29,61,353,201,96,48
1762970700.206388,36,53,42,71,367,194,59,35
1762970700.2439334,41,72,56,78,375,157,49,35
1762970700.2665079,40,68,63,85,358,128,48,32
1762970700.3038652,39,76,66,150,368,158,43,30
1762970700.3265066,35,83,79,163,370,155,38,27
1762970700.3638592,38,87,117,182,406,214,34,27
1762970700.3863573,38,97,132,182,455,194,32,28
1762970700.4238708,38,85,127,155,464,256,32,29
1762970700.4463384,38,82,129,150,483,334,47,30
1762970700.4838395,38,73,118,139,427,359,51,30
1762970700.5063176,38,95,169,130,424,356,53,30
1762970700.5438423,37,95,176,118,449,254,48,29
1762970700.5664105,37,118,182,124,467,205,44,29
1762970700.6038854,29,119,155,182,542,165,40,30
1762970700.6279473,28,123,154,197,500,157,31,27
1762970700.6653495,32,119,175,221,480,78,29,27
1762970700.6939702,33,109,161,202,459,87,28,27
1762970700.7313795,39,123,205,221,396,95,27,24
1762970700.7703576,40,116,179,223,466,96,30,24
1762970700.8063588,56,151,201,210,485,73,47,31
1762970700.8467867,62,144,186,160,506,69,51,36
1762970700.875461,65,167,217,162,439,64,56,35
1762970700.9045713,71,161,255,199,327,65,44,32
1762970700.9264836,67,159,257,208,294,60,39,26
1762970700.950345,71,174,263,208,295,64,39,27
1762970700.9863694,53,159,249,212,358,82,35,22
1762970701.0088453,53,143,228,226,391,85,36,23
1762970701.0478575,43,103,208,260,459,115,44,24
1762970701.0765064,43,82,180,270,451,111,42,24
1762970701.1220982,39,58,100,209,449,115,41,21
1762970701.161056,38,47,84,186,436,141,44,26
1762970701.190379,32,41,65,175,478,203,54,31
1762970701.2264009,28,37,67,164,533,200,54,32
1762970701.2503412,27,37,61,142,502,186,47,27
1762970701.295351,26,36,61,143,486,150,38,24
1762970701.325364,23,34,47,117,434,156,33,21
1762970701.353839,19,33,51,154,556,183,32,20
1762970701.3853471,21,33,59,153,510,178,26,19
1762970701.4063303,23,31,58,152,486,191,26,20
1762970701.430397,24,34,57,148,478,191,25,21
1762970701.466362,29,43,64,132,311,151,25,22
1762970701.4963489,29,42,64,145,418,165,24,24
1762970701.5278459,28,40,67,153,447,152,26,23
1762970701.5488427,25,34,65,141,441,148,31,24
1762970701.5863879,24,33,60,116,392,154,34,23
1762970701.6088603,25,31,54,102,369,142,34,22
1762970701.6328614,24,33,54,116,365,176,37,23
1762970701.668868,25,25,38,123,480,226,40,24
1762970701.706366,23,25,41,160,559,243,43,24
1762970701.7288718,26,29,49,178,612,253,44,22
1762970701.766341,24,32,56,194,542,243,40,23
1762970701.7963197,23,32,57,205,577,246,52,24
1762970701.826415,29,50,63,217,413,191,55,25
1762970701.8488631,29,51,58,194,408,179,53,23
1762970701.8713505,32,51,54,187,329,129,51,23
1762970701.9088528,33,52,48,170,411,118,40,27
1762970701.9313617,36,48,38,129,458,168,41,29
1762970701.9688628,51,64,47,163,531,171,45,34
1762970701.9913661,50,63,45,144,491,161,35,30
1762970702.028849,57,73,52,153,416,96,32,29
1762970702.051313,63,75,50,165,394,92,32,29
1762970702.0888367,81,82,65,121,165,66,28,28
1762970702.1113503,83,84,71,127,176,52,26,31
1762970702.1488407,76,72,70,155,282,40,26,34
1762970702.1713486,57,74,76,155,293,46,25,30
1762970702.2088528,50,68,109,170,295,131,26,26
1762970702.2314014,49,79,116,184,350,137,26,24
1762970702.2689111,52,94,143,223,413,139,25,24
1762970702.2913682,47,98,137,220,428,118,26,24
1762970702.3288853,46,100,123,221,456,97,29,24
1762970702.3513737,45,95,117,281,424,99,31,22
1762970702.388851,42,92,169,306,472,148,31,25
1762970702.4113717,39,87,170,295,478,143,30,26
1762970702.4488227,34,79,156,217,566,146,30,28
1762970702.4713027,35,78,133,252,554,172,36,31
1762970702.5088444,35,82,117,283,680,145,37,29
1762970702.531382,38,96,144,283,632,168,38,27
1762970702.5688243,43,107,180,309,671,151,36,27
1762970702.5913436,43,107,173,294,618,136,33,25
1762970702.6303716,40,91,151,321,565,94,33,25
1762970702.6513155,47,103,147,293,530,81,33,27
1762970702.68887,47,88,121,236,539,84,38,28
1762970702.7128532,46,89,125,239,490,82,36,27
1762970702.7353354,47,98,140,217,419,73,35,27
1762970702.771345,58,189,260,206,377,59,35,34
1762970702.7938774,58,201,284,228,513,63,31,31
1762970702.8313413,57,197,278,209,628,59,33,31
1762970702.853839,51,172,241,210,651,63,39,28
1762970702.891354,39,74,107,157,622,48,41,27
1762970702.9153478,40,66,92,152,580,54,41,26
1762970702.951347,34,71,86,162,513,62,38,25
1762970702.9738379,38,68,90,162,437,61,36,26
1762970703.020338,36,55,97,194,441,60,39,24
1762970703.042024,40,46,89,207,461,59,56,32
1762970703.0713146,35,41,80,216,534,68,67,34
1762970703.0939677,35,35,58,187,580,74,71,35
1762970703.1313214,31,31,41,159,627,70,63,33
1762970703.1537914,32,29,42,137,658,67,67,34
1762970703.1913378,30,29,45,166,630,69,58,34
1762970703.213849,29,29,46,155,470,67,58,34
1762970703.2670102,35,36,74,164,399,66,41,28
1762970703.2888117,34,35,73,116,332,51,59,36
1762970703.3113189,34,36,79,142,346,48,60,36
1762970703.3353474,30,33,62,136,345,47,58,35
1762970703.3712802,22,33,59,145,440,49,53,31
1762970703.3938131,24,35,78,172,397,43,31,26
1762970703.4313173,24,39,96,180,540,46,27,25
1762970703.4538138,26,43,99,188,534,51,35,28
1762970703.4913101,28,44,85,154,497,44,37,26
1762970703.5138228,28,43,85,151,539,48,55,33
1762970703.551349,27,37,60,147,400,39,57,34
1762970703.5738788,26,38,64,161,356,38,57,34
1762970703.6113355,31,40,83,172,311,33,38,27
1762970703.6338434,33,42,86,179,303,31,35,25
1762970703.6712794,40,42,84,154,398,36,38,27
1762970703.6938095,46,66,70,137,359,39,37,29
1762970703.7163734,437,79,58,123,380,42,53,88
1762970703.753814,511,85,42,103,302,38,58,93
1762970703.7763195,670,109,47,97,337,79,62,140
1762970703.8138218,772,116,47,100,315,141,57,164
1762970703.836373,777,119,46,101,319,145,52,165
1762970703.8738174,664,103,52,95,244,136,41,132
1762970703.8963335,576,87,51,98,247,113,36,100
1762970703.9338417,649,161,55,96,279,92,34,112
1762970703.9563417,734,165,43,84,279,83,32,116
1762970703.9938886,761,177,111,76,202,74,33,127
1762970704.0163617,657,128,112,72,144,54,29,117
1762970704.0538187,544,116,113,56,101,41,28,100
1762970704.0762925,458,122,71,45,97,36,28,84
1762970704.0987928,616,135,49,33,69,31,30,97
1762970704.1363158,605,137,43,28,44,21,30,100
1762970704.173813,646,122,52,31,33,20,31,104
1762970704.1963196,510,97,54,30,26,18,28,94
1762970704.2338457,455,79,58,31,66,21,27,87
1762970704.2563167,312,75,61,34,71,20,23,72
1762970704.2938464,169,73,74,100,193,63,19,50
1762970704.3163545,148,69,95,131,204,77,20,41
1762970704.3537898,61,67,110,181,238,109,22,32
1762970704.3778558,57,67,123,188,224,143,28,32
1762970704.4139361,47,97,154,229,205,169,31,31
1762970704.4363792,47,97,163,248,180,227,36,25
1762970704.481315,53,107,177,333,190,259,49,28
1762970704.5113158,84,106,178,307,183,340,63,35
